id,name,municipality,iata_code
513832,Sélestat Hospital Heliport,"Sélestat, Bas-Rhin",
513853,Fourmies Hospital Heliport,Fourmies,
513854,Dunkerque Harbor Heliport,Dunkerque,
513919,Ebersheim Ultralight Airfield,"Sélestat, Bas-Rhin",
514158,Metz-Legouest Army Training Hospital Heliport,Metz,
514354,Cann'Air ULM,Inglange,
514475,Saint Nicolas Sarrebourg Central Hospital Heliport,Sarrebourg,
514515,Micheville-Villerupt Airfield,"Rédange, Moselle",
514560,Saulnois Ultralight Aeroclub,Fresnes-en-Saulnois,
514561,Saint-Avold Airfield,Macheren,
514562,Trois Forêts Ultralight Airfield,Saint-Georges,
514609,Les Chateaux Ultralight Airfield,"Francueil, Indre-et-Loire",
514661,Zeurange ULM,Flastroff,
514662,Chenevières-Saint-Clément Air Base,"Chenevières, Meurthe-et-Moselle",
514808,Rémeling UL,Rémeling,
514809,Tromborn Airport,Tromborn,
514810,Hargarten UL,Hargarten-aux-Mines,
514811,Bambi Air Club,Bambiderstroff,
515042,Douai Hospital Heliport,"Douai, Nord",
515064,Hazebrouck Hospital Heliport,"Hazebrouck, Nord",
515365,Calais Doctor Eric Techer Hospital Heliport,Calais,
515455,Avranches Granville Hospital Heliport,Granville,
515750,Cambrai Hospital Heliport,"Cambrai, Nord",
515751,Le Quesnoy Fire Station Heliport,Le Quesnoy,
515752,Jean Bernard Emergency Hospital Heliport,Valenciennes,
515753,Brisset Hospital Heliport,Hirson,
515767,Béthune Beuvry Hospital Heliport,"Beuvry, Pas-de-Calais",
516454,Laon-Athies Air Base,"Athies-sous-Laon, Aisne",
516861,Ajaccio Hospital Helipad,Ajaccio,
517463,Lœuilly Airfield,"Ô-de-Selle, Somme",
540841,Savoy Paraglider Landing Field,"Chamonix-Mont-Blanc, Haute-Savoie",
525006,Beaumont de Lomagne,,
526467,Vieux-Ferrette Airfield,Vieux-Ferrette,
526468,Pillac Airfield,Pillac,
527230,Veauce Airfield,Veauce,
527231,La Tuilière Airfield,,
527232,Sainte-Croix-du-Verdon Airfield,"Sainte-Croix-du-Verdon, Alpes-de-Haute-Provence",
527233,Omaha Beach Airfield,"Colleville-sur-Mer, Calvados",
527234,Rouvres Airfield,,
527235,Fontaine Simon Airfield,Fontaine-Simon,
527244,Banelle Ultralight Airfield,"Escurolles, Allier",
527248,Saint-Fargeol Les Fougères Airfield,"Saint-Fargeol, Allier",
527250,Base ULM La Bouble,Louroux-de-Bouble,
527720,Hommes Volants Ultralight Airfield,"Hommes, Indre-et-Loire",
527721,Torreilles Airfield,"Torreilles, Pyrénées-Orientales",
528474,Ulm Saint Couat Airfield,,
528475,Beaugaillard Airfield,,
